    95    0.27821E+04    0.69672E+00    0.19314E-02   -0.21071E+02
    96    0.28165E+04    0.71277E+00    0.19721E-02   -0.21768E+02
    97    0.28513E+04    0.72877E+00    0.20131E-02   -0.22469E+02
    98    0.28864E+04    0.74472E+00    0.20547E-02   -0.23172E+02
    99    0.29215E+04    0.76058E+00    0.20966E-02   -0.23881E+02
   100    0.29570E+04    0.77636E+00    0.21390E-02   -0.24590E+02
   101    0.29926E+04    0.79211E+00    0.21819E-02   -0.25302E+02
   102    0.30288E+04    0.80769E+00    0.22252E-02   -0.26016E+02
   103    0.30649E+04    0.82317E+00    0.22690E-02   -0.26733E+02
   104    0.31012E+04    0.83855E+00    0.23132E-02   -0.27449E+02
   105    0.31378E+04    0.85376E+00    0.23579E-02   -0.28166E+02
   106    0.31745E+04    0.86887E+00    0.24030E-02   -0.28883E+02
   107    0.32112E+04    0.88374E+00    0.24486E-02   -0.29599E+02
   108    0.32483E+04    0.89843E+00    0.24947E-02   -0.30314E+02
   109    0.32856E+04    0.91289E+00    0.25412E-02   -0.31028E+02
   110    0.33230E+04    0.92710E+00    0.25882E-02   -0.31739E+02
   111    0.33605E+04    0.94114E+00    0.26356E-02   -0.32448E+02
   112    0.33982E+04    0.95493E+00    0.26835E-02   -0.33154E+02
   113    0.34362E+04    0.96848E+00    0.27319E-02   -0.33856E+02
   114    0.34742E+04    0.98171E+00    0.27807E-02   -0.34554E+02
   115    0.35125E+04    0.99476E+00    0.28300E-02   -0.35247E+02
   116    0.35509E+04    0.10074E+01    0.28798E-02   -0.35934E+02
   117    0.35895E+04    0.10197E+01    0.29301E-02   -0.36615E+02
   118    0.36283E+04    0.10319E+01    0.29808E-02   -0.37290E+02
   119    0.36671E+04    0.10437E+01    0.30320E-02   -0.37957E+02
   120    0.37061E+04    0.10551E+01    0.30837E-02   -0.38616E+02
   121    0.37451E+04    0.10662E+01    0.31359E-02   -0.39267E+02
   122    0.37842E+04    0.10769E+01    0.31886E-02   -0.39909E+02
   123    0.38234E+04    0.10872E+01    0.32418E-02   -0.40542E+02
   124    0.38626E+04    0.10971E+01    0.32956E-02   -0.41164E+02
   125    0.39019E+04    0.11066E+01    0.33498E-02   -0.41775E+02
   126    0.39413E+04    0.11158E+01    0.34045E-02   -0.42376E+02
   127    0.39807E+04    0.11245E+01    0.34598E-02   -0.42966E+02
   128    0.40201E+04    0.11328E+01    0.35156E-02   -0.43544E+02
   129    0.40595E+04    0.11406E+01    0.35719E-02   -0.44109E+02
   130    0.40990E+04    0.11480E+01    0.36288E-02   -0.44660E+02
   131    0.41385E+04    0.11550E+01    0.36862E-02   -0.45199E+02
   132    0.41781E+04    0.11615E+01    0.37441E-02   -0.45723E+02
   133    0.42177E+04    0.11676E+01    0.38027E-02   -0.46234E+02
   134    0.42572E+04    0.11732E+01    0.38618E-02   -0.46727E+02
   135    0.42967E+04    0.11783E+01    0.39215E-02   -0.47206E+02
   136    0.43361E+04    0.11830E+01    0.39817E-02   -0.47667E+02
   137    0.43755E+04    0.11871E+01    0.40426E-02   -0.48112E+02
   138    0.44149E+04    0.11908E+01    0.41041E-02   -0.48539E+02
   139    0.44540E+04    0.11941E+01    0.41662E-02   -0.48948E+02
   140    0.44932E+04    0.11967E+01    0.42289E-02   -0.49340E+02
   141    0.45322E+04    0.11989E+01    0.42922E-02   -0.49712E+02
   142    0.45712E+04    0.12006E+01    0.43561E-02   -0.50065E+02
   143    0.46101E+04    0.12018E+01    0.44208E-02   -0.50399E+02
   144    0.46488E+04    0.12025E+01    0.44860E-02   -0.50713E+02
   145    0.46874E+04    0.12027E+01    0.45519E-02   -0.51006E+02
   146    0.47260E+04    0.12024E+01    0.46185E-02   -0.51280E+02
   147    0.47643E+04    0.12016E+01    0.46858E-02   -0.51531E+02
   148    0.48025E+04    0.12003E+01    0.47537E-02   -0.51761E+02
   149    0.48405E+04    0.11985E+01    0.48224E-02   -0.51970E+02
   150    0.48783E+04    0.11963E+01    0.48917E-02   -0.52155E+02
   151    0.49159E+04    0.11936E+01    0.49617E-02   -0.52318E+02
   152    0.49533E+04    0.11904E+01    0.50325E-02   -0.52458E+02
   153    0.49904E+04    0.11867E+01    0.51039E-02   -0.52573E+02
   154    0.50274E+04    0.11825E+01    0.51761E-02   -0.52665E+02
   155    0.50641E+04    0.11779E+01    0.52490E-02   -0.52733E+02
   156    0.51005E+04    0.11729E+01    0.53226E-02   -0.52777E+02
   157    0.51367E+04    0.11675E+01    0.53970E-02   -0.52796E+02
   158    0.51727E+04    0.11616E+01    0.54721E-02   -0.52790E+02
   159    0.52083E+04    0.11552E+01    0.55480E-02   -0.52759E+02
   160    0.52438E+04    0.11484E+01    0.56246E-02   -0.52701E+02
   161    0.52789E+04    0.11413E+01    0.57020E-02   -0.52618E+02
   162    0.53138E+04    0.11338E+01    0.57801E-02   -0.52510E+02
   163    0.53485E+04    0.11258E+01    0.58590E-02   -0.52375E+02
   164    0.53828E+04    0.11175E+01    0.59386E-02   -0.52214E+02
   165    0.54168E+04    0.11087E+01    0.60190E-02   -0.52026E+02
   166    0.54506E+04    0.10997E+01    0.61001E-02   -0.51811E+02
   167    0.54841E+04    0.10902E+01    0.61820E-02   -0.51571E+02
   168    0.55171E+04    0.10806E+01    0.62647E-02   -0.51302E+02
   169    0.55498E+04    0.10705E+01    0.63481E-02   -0.51006E+02
   170    0.55822E+04    0.10602E+01    0.64322E-02   -0.50683E+02
   171    0.56141E+04    0.10497E+01    0.65172E-02   -0.50330E+02
   172    0.56455E+04    0.10388E+01    0.66028E-02   -0.49950E+02
   173    0.56766E+04    0.10277E+01    0.66893E-02   -0.49543E+02
   174    0.57072E+04    0.10165E+01    0.67764E-02   -0.49107E+02
   175    0.57375E+04    0.10051E+01    0.68643E-02   -0.48643E+02
   176    0.57672E+04    0.99347E+00    0.69530E-02   -0.48150E+02
   177    0.57965E+04    0.98170E+00    0.70424E-02   -0.47630E+02
   178    0.58253E+04    0.96996E+00    0.71326E-02   -0.47081E+02
   179    0.58536E+04    0.95795E+00    0.72234E-02   -0.46502E+02
   180    0.58816E+04    0.94589E+00    0.73150E-02   -0.45896E+02
   181    0.59090E+04    0.93376E+00    0.74073E-02   -0.45263E+02
   182    0.59360E+04    0.92163E+00    0.75004E-02   -0.44600E+02
   183    0.59623E+04    0.90943E+00    0.75942E-02   -0.43909E+02
   184    0.59883E+04    0.89721E+00    0.76886E-02   -0.43189E+02
   185    0.60138E+04    0.88513E+00    0.77838E-02   -0.42443E+02
   186    0.60384E+04    0.87303E+00    0.78797E-02   -0.41667E+02
   187    0.60628E+04    0.86104E+00    0.79763E-02   -0.40863E+02
   188    0.60867E+04    0.84915E+00    0.80736E-02   -0.40032E+02
   189    0.61099E+04    0.83739E+00    0.81716E-02   -0.39172E+02
   190    0.61329E+04    0.82579E+00    0.82702E-02   -0.38286E+02
   191    0.61550E+04    0.81438E+00    0.83696E-02   -0.37371E+02
   192    0.61767E+04    0.80318E+00    0.84696E-02   -0.36428E+02
   193    0.61978E+04    0.79220E+00    0.85703E-02   -0.35459E+02
   194    0.62184E+04    0.78149E+00    0.86717E-02   -0.34463E+02
   195    0.62384E+04    0.77107E+00    0.87737E-02   -0.33440E+02
   196    0.62578E+04    0.76097E+00    0.88764E-02   -0.32390E+02
   197    0.62767E+04    0.75123E+00    0.89798E-02   -0.31315E+02
   198    0.62950E+04    0.74186E+00    0.90838E-02   -0.30214E+02
   199    0.63128E+04    0.73290E+00    0.91884E-02   -0.29087E+02
   200    0.63300E+04    0.72436E+00    0.92937E-02   -0.27934E+02
   201    0.63465E+04    0.71630E+00    0.93996E-02   -0.26756E+02
   202    0.63625E+04    0.70872E+00    0.95062E-02   -0.25554E+02
   203    0.63779E+04    0.70169E+00    0.96134E-02   -0.24326E+02
   204    0.63925E+04    0.69522E+00    0.97212E-02   -0.23076E+02
   205    0.64066E+04    0.68936E+00    0.98296E-02   -0.21801E+02
   206    0.64199E+04    0.68415E+00    0.99387E-02   -0.20503E+02
   207    0.64327E+04    0.67961E+00    0.10048E-01   -0.19181E+02
   208    0.64447E+04    0.67579E+00    0.10159E-01   -0.17837E+02
   209    0.64561E+04    0.67271E+00    0.10269E-01   -0.16471E+02
   210    0.64667E+04    0.67042E+00    0.10381E-01   -0.15083E+02
   211    0.64768E+04    0.66896E+00    0.10493E-01   -0.13673E+02
   212    0.64860E+04    0.66834E+00    0.10606E-01   -0.12243E+02
   213    0.64947E+04    0.66863E+00    0.10719E-01   -0.10793E+02
   214    0.65026E+04    0.66980E+00    0.10832E-01   -0.93220E+01
   215    0.65099E+04    0.67205E+00    0.10947E-01   -0.78325E+01
   216    0.65165E+04    0.67519E+00    0.11062E-01   -0.63234E+01
   217    0.65225E+04    0.67939E+00    0.11177E-01   -0.47968E+01
   218    0.65277E+04    0.68463E+00    0.11293E-01   -0.32521E+01
   219    0.65323E+04    0.69092E+00    0.11409E-01   -0.16886E+01
   220    0.65362E+04    0.69841E+00    0.11526E-01   -0.11041E+00
   221    0.65395E+04    0.70702E+00    0.11644E-01    0.14846E+01
   222    0.65420E+04    0.71690E+00    0.11762E-01    0.30951E+01
   223    0.65438E+04    0.72797E+00    0.11880E-01    0.47219E+01
   224    0.65451E+04    0.74024E+00    0.11999E-01    0.63613E+01
   225    0.65456E+04    0.75385E+00    0.12118E-01    0.80163E+01
   226    0.65455E+04    0.76880E+00    0.12238E-01    0.96834E+01
   227    0.65446E+04    0.78509E+00    0.12358E-01    0.11364E+02
   228    0.65431E+04    0.80272E+00    0.12479E-01    0.13057E+02
   229    0.65409E+04    0.82176E+00    0.12600E-01    0.14761E+02
   230    0.65380E+04    0.84222E+00    0.12721E-01    0.16476E+02
   231    0.65344E+04    0.86416E+00    0.12843E-01    0.18202E+02
   232    0.65301E+04    0.88752E+00    0.12965E-01    0.19938E+02
   233    0.65252E+04    0.91251E+00    0.13087E-01    0.21681E+02
   234    0.65194E+04    0.93898E+00    0.13210E-01    0.23434E+02
   235    0.65130E+04    0.96702E+00    0.13333E-01    0.25194E+02
   236    0.65059E+04    0.99661E+00    0.13456E-01    0.26961E+02
   237    0.64981E+04    0.10278E+01    0.13580E-01    0.28735E+02
   238    0.64896E+04    0.10608E+01    0.13704E-01    0.30515E+02
   239    0.64805E+04    0.10952E+01    0.13828E-01    0.32301E+02
   240    0.64706E+04    0.11313E+01    0.13952E-01    0.34090E+02
   241    0.64601E+04    0.11692E+01    0.14076E-01    0.35883E+02
   242    0.64490E+04    0.12087E+01    0.14201E-01    0.37680E+02
   243    0.64371E+04    0.12500E+01    0.14326E-01    0.39478E+02
   244    0.64246E+04    0.12930E+01    0.14451E-01    0.41280E+02
   245    0.64113E+04    0.13378E+01    0.14576E-01    0.43082E+02
   246    0.63975E+04    0.13843E+01    0.14701E-01    0.44885E+02
   247    0.63830E+04    0.14326E+01    0.14826E-01    0.46688E+02
   248    0.63679E+04    0.14829E+01    0.14952E-01    0.48491E+02
   249    0.63521E+04    0.15347E+01    0.15077E-01    0.50292E+02
   250    0.63357E+04    0.15886E+01    0.15202E-01    0.52091E+02
   251    0.63188E+04    0.16441E+01    0.15328E-01    0.53888E+02
   252    0.63010E+04    0.17016E+01    0.15453E-01    0.55682E+02
   253    0.62829E+04    0.17608E+01    0.15578E-01    0.57470E+02
   254    0.62640E+04    0.18220E+01    0.15704E-01    0.59254E+02
   255    0.62446E+04    0.18849E+01    0.15829E-01    0.61034E+02
   256    0.62246E+04    0.19500E+01    0.15954E-01    0.62807E+02
   257    0.62040E+04    0.20168E+01    0.16079E-01    0.64568E+02
   258    0.61828E+04    0.20857E+01    0.16204E-01    0.66328E+02
   259    0.61610E+04    0.21565E+01    0.16329E-01    0.68072E+02
   260    0.61388E+04    0.22293E+01    0.16454E-01    0.69816E+02
   261    0.61159E+04    0.23039E+01    0.16578E-01    0.71536E+02
   262    0.60925E+04    0.23807E+01    0.16703E-01    0.73255E+02
   263    0.60687E+04    0.24595E+01    0.16827E-01    0.74966E+02
   264    0.60443E+04    0.25402E+01    0.16951E-01    0.76661E+02
   265    0.60192E+04    0.26228E+01    0.17075E-01    0.78332E+02
   266    0.59937E+04    0.27077E+01    0.17198E-01    0.80002E+02
   267    0.59676E+04    0.27943E+01    0.17322E-01    0.81649E+02
   268    0.59410E+04    0.28832E+01    0.17445E-01    0.83286E+02
   269    0.59138E+04    0.29740E+01    0.17568E-01    0.84907E+02
   270    0.58862E+04    0.30668E+01    0.17690E-01    0.86512E+02
   271    0.58581E+04    0.31615E+01    0.17813E-01    0.88100E+02
   272    0.58296E+04    0.32585E+01    0.17935E-01    0.89665E+02
   273    0.58006E+04    0.33572E+01    0.18056E-01    0.91220E+02
   274    0.57712E+04    0.34581E+01    0.18178E-01    0.92744E+02
   275    0.57413E+04    0.35609E+01    0.18299E-01    0.94258E+02
   276    0.57110E+04    0.36656E+01    0.18420E-01    0.95741E+02
   277    0.56802E+04    0.37723E+01    0.18540E-01    0.97214E+02
   278    0.56491E+04    0.38810E+01    0.18660E-01    0.98656E+02
   279    0.56176E+04    0.39916E+01    0.18780E-01    0.10007E+03
   280    0.55856E+04    0.41041E+01    0.18899E-01    0.10148E+03
   281    0.55534E+04    0.42187E+01    0.19018E-01    0.10286E+03
   282    0.55206E+04    0.43349E+01    0.19137E-01    0.10421E+03
   283    0.54875E+04    0.44530E+01    0.19255E-01    0.10553E+03
   284    0.54542E+04    0.45731E+01    0.19373E-01    0.10683E+03
   285    0.54204E+04    0.46950E+01    0.19490E-01    0.10811E+03
   286    0.53863E+04    0.48187E+01    0.19607E-01    0.10935E+03
   287    0.53518E+04    0.49442E+01    0.19724E-01    0.11058E+03
   288    0.53171E+04    0.50715E+01    0.19840E-01    0.11178E+03
   289    0.52820E+04    0.52005E+01    0.19955E-01    0.11295E+03
   290    0.52466E+04    0.53311E+01    0.20071E-01    0.11409E+03
   291    0.52110E+04    0.54640E+01    0.20185E-01    0.11519E+03
   292    0.51748E+04    0.55982E+01    0.20300E-01    0.11628E+03
   293    0.51387E+04    0.57332E+01    0.20413E-01    0.11733E+03
   294    0.51021E+04    0.58707E+01    0.20527E-01    0.11835E+03
   295    0.50655E+04    0.60090E+01    0.20639E-01    0.11934E+03
   296    0.50284E+04    0.61498E+01    0.20752E-01    0.12030E+03
   297    0.49912E+04    0.62908E+01    0.20864E-01    0.12124E+03
   298    0.49536E+04    0.64341E+01    0.20975E-01    0.12214E+03
   299    0.49159E+04    0.65792E+01    0.21086E-01    0.12300E+03
   300    0.48779E+04    0.67246E+01    0.21196E-01    0.12383E+03
   301    0.48398E+04    0.68716E+01    0.21305E-01    0.12463E+03
   302    0.48015E+04    0.70197E+01    0.21415E-01    0.12541E+03
   303    0.47630E+04    0.71695E+01    0.21523E-01    0.12615E+03
   304    0.47243E+04    0.73210E+01    0.21631E-01    0.12684E+03
   305    0.46855E+04    0.74729E+01    0.21738E-01    0.12751E+03
   306    0.46466E+04    0.76258E+01    0.21845E-01    0.12815E+03
   307    0.46075E+04    0.77798E+01    0.21951E-01    0.12874E+03
   308    0.45683E+04    0.79364E+01    0.22057E-01    0.12931E+03
   309    0.45290E+04    0.80925E+01    0.22162E-01    0.12983E+03
   310    0.44896E+04    0.82491E+01    0.22266E-01    0.13033E+03
   311    0.44501E+04    0.84082E+01    0.22370E-01    0.13078E+03
   312    0.44106E+04    0.85670E+01    0.22473E-01    0.13121E+03
   313    0.43710E+04    0.87269E+01    0.22576E-01    0.13159E+03
   314    0.43314E+04    0.88880E+01    0.22678E-01    0.13194E+03
   315    0.42917E+04    0.90487E+01    0.22779E-01    0.13225E+03
   316    0.42520E+04    0.92107E+01    0.22880E-01    0.13253E+03
   317    0.42123E+04    0.93724E+01    0.22980E-01    0.13277E+03
   318    0.41726E+04    0.95360E+01    0.23079E-01    0.13297E+03
   319    0.41329E+04    0.96993E+01    0.23178E-01    0.13313E+03
   320    0.40933E+04    0.98632E+01    0.23276E-01    0.13327E+03
   321    0.40536E+04    0.10028E+02    0.23374E-01    0.13336E+03
   322    0.40140E+04    0.10192E+02    0.23470E-01    0.13341E+03
   323    0.39745E+04    0.10357E+02    0.23567E-01    0.13343E+03
   324    0.39350E+04    0.10523E+02    0.23662E-01    0.13340E+03
   325    0.38956E+04    0.10687E+02    0.23757E-01    0.13335E+03
   326    0.38563E+04    0.10852E+02    0.23851E-01    0.13324E+03
   327    0.38170E+04    0.11018E+02    0.23945E-01    0.13311E+03
   328    0.37779E+04    0.11182E+02    0.24038E-01    0.13294E+03
   329    0.37389E+04    0.11348E+02    0.24131E-01    0.13273E+03
   330    0.37000E+04    0.11512E+02    0.24222E-01    0.13248E+03
   331    0.36613E+04    0.11676E+02    0.24314E-01    0.13219E+03
   332    0.36227E+04    0.11841E+02    0.24404E-01    0.13188E+03
   333    0.35843E+04    0.12005E+02    0.24494E-01    0.13152E+03
   334    0.35460E+04    0.12169E+02    0.24584E-01    0.13113E+03
   335    0.35079E+04    0.12332E+02    0.24673E-01    0.13070E+03
   336    0.34699E+04    0.12494E+02    0.24761E-01    0.13023E+03
   337    0.34322E+04    0.12657E+02    0.24849E-01    0.12972E+03
   338    0.33946E+04    0.12818E+02    0.24936E-01    0.12918E+03
   339    0.33574E+04    0.12980E+02    0.25023E-01    0.12860E+03
   340    0.33202E+04    0.13140E+02    0.25109E-01    0.12799E+03
   341    0.32833E+04    0.13299E+02    0.25195E-01    0.12734E+03
   342    0.32466E+04    0.13459E+02    0.25280E-01    0.12665E+03
   343    0.32102E+04    0.13616E+02    0.25365E-01    0.12593E+03
   344    0.31741E+04    0.13773E+02    0.25449E-01    0.12518E+03
   345    0.31381E+04    0.13928E+02    0.25533E-01    0.12439E+03
   346    0.31024E+04    0.14084E+02    0.25616E-01    0.12357E+03
   347    0.30670E+04    0.14237E+02    0.25699E-01    0.12271E+03
   348    0.30319E+04    0.14389E+02    0.25782E-01    0.12182E+03
   349    0.29971E+04    0.14541E+02    0.25864E-01    0.12089E+03
   350    0.29625E+04    0.14690E+02    0.25946E-01    0.11993E+03
   351    0.29284E+04    0.14839E+02    0.26027E-01    0.11894E+03
   352    0.28944E+04    0.14987E+02    0.26108E-01    0.11791E+03
   353    0.28608E+04    0.15132E+02    0.26189E-01    0.11686E+03
   354    0.28275E+04    0.15277E+02    0.26269E-01    0.11577E+03
   355    0.27945E+04    0.15420E+02    0.26349E-01    0.11465E+03
   356    0.27619E+04    0.15561E+02    0.26429E-01    0.11351E+03
   357    0.27296E+04    0.15701E+02    0.26509E-01    0.11233E+03
   358    0.26977E+04    0.15837E+02    0.26588E-01    0.11113E+03
   359    0.26661E+04    0.15973E+02    0.26667E-01    0.10990E+03
   360    0.26349E+04    0.16106E+02    0.26745E-01    0.10864E+03
   361    0.26040E+04    0.16238E+02    0.26824E-01    0.10735E+03
   362    0.25735E+04    0.16368E+02    0.26902E-01    0.10603E+03
   363    0.25434E+04    0.16496E+02    0.26980E-01    0.10469E+03
   364    0.25137E+04    0.16621E+02    0.27058E-01    0.10332E+03
   365    0.24844E+04    0.16744E+02    0.27136E-01    0.10192E+03
   366    0.24554E+04    0.16866E+02    0.27214E-01    0.10050E+03
   367    0.24269E+04    0.16983E+02    0.27291E-01    0.99058E+02
   368    0.23987E+04    0.17099E+02    0.27368E-01    0.97591E+02
   369    0.23711E+04    0.17214E+02    0.27445E-01    0.96099E+02
   370    0.23438E+04    0.17325E+02    0.27522E-01    0.94588E+02
   371    0.23169E+04    0.17433E+02    0.27599E-01    0.93052E+02
   372    0.22904E+04    0.17539E+02    0.27676E-01    0.91498E+02
   373    0.22643E+04    0.17642E+02    0.27753E-01    0.89921E+02
   374    0.22387E+04    0.17743E+02    0.27830E-01    0.88325E+02
   375    0.22135E+04    0.17841E+02    0.27907E-01    0.86710E+02
   376    0.21888E+04    0.17937E+02    0.27983E-01    0.85076E+02
   377    0.21645E+04    0.18029E+02    0.28060E-01    0.83425E+02
   378    0.21407E+04    0.18118E+02    0.28137E-01    0.81755E+02
   379    0.21172E+04    0.18205E+02    0.28214E-01    0.80071E+02
   380    0.20943E+04    0.18290E+02    0.28290E-01    0.78369E+02
   381    0.20718E+04    0.18369E+02    0.28367E-01    0.76652E+02
   382    0.20497E+04    0.18447E+02    0.28444E-01    0.74921E+02
   383    0.20281E+04    0.18522E+02    0.28521E-01    0.73175E+02
   384    0.20070E+04    0.18592E+02    0.28598E-01    0.71417E+02
   385    0.19863E+04    0.18662E+02    0.28675E-01    0.69646E+02
   386    0.19661E+04    0.18727E+02    0.28752E-01    0.67863E+02
   387    0.19463E+04    0.18789E+02    0.28829E-01    0.66068E+02
   388    0.19270E+04    0.18848E+02    0.28907E-01    0.64263E+02
   389    0.19082E+04    0.18901E+02    0.28985E-01    0.62448E+02
   390    0.18898E+04    0.18955E+02    0.29062E-01    0.60625E+02
   391    0.18719E+04    0.19004E+02    0.29140E-01    0.58792E+02
   392    0.18544E+04    0.19051E+02    0.29219E-01    0.56952E+02
   393    0.18375E+04    0.19094E+02    0.29297E-01    0.55104E+02
   394    0.18210E+04    0.19134E+02    0.29376E-01    0.53250E+02
   395    0.18050E+04    0.19170E+02    0.29455E-01    0.51389E+02
   396    0.17895E+04    0.19203E+02    0.29534E-01    0.49524E+02
